Validation: Loss: 0.848061	R: 0.389803
Validation: Loss: 0.877682	R: 0.400465
Validation: Loss: 0.823481	R: 0.410758
Validation: Loss: 0.836420	R: 0.415623
Validation: Loss: 0.817432	R: 0.421123
Validation: Loss: 0.850379	R: 0.426954
Validation: Loss: 0.816218	R: 0.416622
Validation: Loss: 0.844679	R: 0.431012
Validation: Loss: 0.821307	R: 0.428415
Validation: Loss: 0.820097	R: 0.441590
Validation: Loss: 0.784101	R: 0.453573
Validation: Loss: 0.769249	R: 0.476230
Validation: Loss: 0.749435	R: 0.499566
Validation: Loss: 0.750681	R: 0.515613
Validation: Loss: 0.756328	R: 0.500710
Validation: Loss: 0.762403	R: 0.496148
Validation: Loss: 0.744121	R: 0.507763
Validation: Loss: 0.738618	R: 0.507469
Validation: Loss: 0.753363	R: 0.508498
Validation: Loss: 0.719727	R: 0.518393
Validation: Loss: 0.751645	R: 0.497975
Validation: Loss: 0.784096	R: 0.483915
Validation: Loss: 0.806171	R: 0.483844
Validation: Loss: 0.729082	R: 0.490351
Validation: Loss: 0.766961	R: 0.485140
Validation: Loss: 0.740998	R: 0.490922
Validation: Loss: 0.733562	R: 0.522743
Validation: Loss: 0.745789	R: 0.507157
Validation: Loss: 0.740375	R: 0.495848
Validation: Loss: 0.726020	R: 0.514671
Validation: Loss: 0.733069	R: 0.484492
Validation: Loss: 0.730424	R: 0.482290
Validation: Loss: 0.733023	R: 0.501874
Validation: Loss: 0.735184	R: 0.500150
Validation: Loss: 0.736092	R: 0.527432
Validation: Loss: 0.740196	R: 0.504068
Validation: Loss: 0.722345	R: 0.525208
Validation: Loss: 0.786620	R: 0.486505
Validation: Loss: 0.711006	R: 0.509932
Validation: Loss: 0.696618	R: 0.517222
Validation: Loss: 0.719610	R: 0.518838
Validation: Loss: 0.753909	R: 0.494626
Validation: Loss: 0.747194	R: 0.497102
Validation: Loss: 0.733050	R: 0.500541
Validation: Loss: 0.778193	R: 0.492530
Validation: Loss: 0.720939	R: 0.499854
Validation: Loss: 0.723922	R: 0.504476
Validation: Loss: 0.809937	R: 0.467440
Validation: Loss: 0.778352	R: 0.479171
Validation: Loss: 0.733572	R: 0.528445
Validation: Loss: 0.814646	R: 0.480970
Validation: Loss: 0.756634	R: 0.497635
Validation: Loss: 0.775579	R: 0.498241
Validation: Loss: 0.713645	R: 0.512331
Validation: Loss: 0.769080	R: 0.511608
Validation: Loss: 0.758682	R: 0.495330
Validation: Loss: 0.751242	R: 0.482966
Validation: Loss: 0.759125	R: 0.503326
Validation: Loss: 0.783698	R: 0.521301
Validation: Loss: 0.737667	R: 0.504572
Validation: Loss: 0.762626	R: 0.491662
Validation: Loss: 0.724098	R: 0.503629
Validation: Loss: 0.749989	R: 0.493488
Validation: Loss: 0.735611	R: 0.499598
Validation: Loss: 0.758785	R: 0.508754
Validation: Loss: 0.796131	R: 0.514692
Validation: Loss: 0.724385	R: 0.517074
Validation: Loss: 0.870183	R: 0.465588
Validation: Loss: 0.865261	R: 0.491119
Validation: Loss: 0.694013	R: 0.518786
Validation: Loss: 0.784201	R: 0.503442
Validation: Loss: 0.748203	R: 0.510844
Validation: Loss: 0.739443	R: 0.518063
Validation: Loss: 0.767371	R: 0.490153
Validation: Loss: 0.786337	R: 0.497717
Validation: Loss: 0.745882	R: 0.490937
Validation: Loss: 0.760181	R: 0.510593
Validation: Loss: 0.813464	R: 0.510863
Validation: Loss: 0.755884	R: 0.504051
Validation: Loss: 0.707284	R: 0.534734
Validation: Loss: 0.734096	R: 0.517523
Validation: Loss: 0.693572	R: 0.535446
Validation: Loss: 0.731293	R: 0.521435
Validation: Loss: 0.725293	R: 0.520492
Validation: Loss: 0.727100	R: 0.523227
Validation: Loss: 0.767637	R: 0.509811
Validation: Loss: 0.766327	R: 0.506037
Validation: Loss: 0.757197	R: 0.505684
Validation: Loss: 0.697140	R: 0.535855
Validation: Loss: 0.779086	R: 0.520245
Validation: Loss: 0.763760	R: 0.516985
Validation: Loss: 0.772660	R: 0.500389
Validation: Loss: 0.706948	R: 0.519968
Validation: Loss: 0.722395	R: 0.504949
Validation: Loss: 0.709969	R: 0.512486
Validation: Loss: 0.730784	R: 0.523216
Validation: Loss: 0.785685	R: 0.496050
Validation: Loss: 0.730567	R: 0.499432
Validation: Loss: 0.697740	R: 0.516071
Validation: Loss: 0.746762	R: 0.501643
Validation: Loss: 0.776526	R: 0.470503
Validation: Loss: 0.758647	R: 0.500584
Validation: Loss: 0.720506	R: 0.507875
Validation: Loss: 0.749746	R: 0.491349
Validation: Loss: 0.727552	R: 0.506258
Validation: Loss: 0.729416	R: 0.516094
Validation: Loss: 0.728898	R: 0.514973
Validation: Loss: 0.768802	R: 0.499637
Validation: Loss: 0.728831	R: 0.515819
Validation: Loss: 0.756451	R: 0.499885
Validation: Loss: 0.749589	R: 0.502093
Validation: Loss: 0.802647	R: 0.492848
Validation: Loss: 0.754166	R: 0.525012
Validation: Loss: 0.715285	R: 0.518999
Validation: Loss: 0.745785	R: 0.519465
Validation: Loss: 0.721036	R: 0.513037
Validation: Loss: 0.746517	R: 0.518150
Validation: Loss: 0.729022	R: 0.513181
Validation: Loss: 0.731454	R: 0.507949
Validation: Loss: 0.752047	R: 0.490655
Validation: Loss: 0.803512	R: 0.494829
Validation: Loss: 0.809739	R: 0.496609
Validation: Loss: 0.764458	R: 0.504018
Validation: Loss: 0.727205	R: 0.514846
Validation: Loss: 0.718616	R: 0.534645
Validation: Loss: 0.729510	R: 0.518637
Validation: Loss: 0.808476	R: 0.504274
Validation: Loss: 0.754025	R: 0.495624
Validation: Loss: 0.735630	R: 0.505613
Validation: Loss: 0.745741	R: 0.515607
Validation: Loss: 0.780808	R: 0.508922
Validation: Loss: 0.764618	R: 0.494573
Validation: Loss: 0.721098	R: 0.510190
Validation: Loss: 0.750257	R: 0.492082
Validation: Loss: 0.724050	R: 0.511598
Validation: Loss: 0.737724	R: 0.513816
Validation: Loss: 0.735480	R: 0.503148
Validation: Loss: 0.795986	R: 0.503005
Validation: Loss: 0.703732	R: 0.521724
Validation: Loss: 0.751578	R: 0.485653
Validation: Loss: 0.758252	R: 0.491859
Validation: Loss: 0.790730	R: 0.477976
Validation: Loss: 0.759330	R: 0.492849
Validation: Loss: 0.725003	R: 0.524230
Validation: Loss: 0.731434	R: 0.522066
Validation: Loss: 0.712879	R: 0.516970
Validation: Loss: 0.755841	R: 0.494198
Validation: Loss: 0.713105	R: 0.525153
Validation: Loss: 0.746665	R: 0.506116
Validation: Loss: 0.712279	R: 0.520912
Validation: Loss: 0.729853	R: 0.517737
Validation: Loss: 0.740599	R: 0.524264
Validation: Loss: 0.743544	R: 0.528502
Validation: Loss: 0.747770	R: 0.518230
Validation: Loss: 0.755063	R: 0.517594
Validation: Loss: 0.758543	R: 0.509242
Validation: Loss: 0.784348	R: 0.511794
Validation: Loss: 0.750619	R: 0.508878
Validation: Loss: 0.741590	R: 0.504345
Validation: Loss: 0.714297	R: 0.503498
Validation: Loss: 0.680286	R: 0.541800
Validation: Loss: 0.731891	R: 0.518156
Validation: Loss: 0.761364	R: 0.515302
Validation: Loss: 0.737688	R: 0.521738
Validation: Loss: 0.752697	R: 0.512052
Validation: Loss: 0.783338	R: 0.502580
Validation: Loss: 0.776783	R: 0.497572
Validation: Loss: 0.809396	R: 0.498353
Validation: Loss: 0.752172	R: 0.498604
Validation: Loss: 0.845389	R: 0.480219
Validation: Loss: 0.767314	R: 0.495148
Validation: Loss: 0.752357	R: 0.504265
Validation: Loss: 0.802712	R: 0.495736
Validation: Loss: 0.749278	R: 0.503163
Validation: Loss: 0.736633	R: 0.509519
Validation: Loss: 0.736646	R: 0.511223
Validation: Loss: 0.840449	R: 0.466726
Validation: Loss: 0.796865	R: 0.487368
Validation: Loss: 0.762813	R: 0.507914
Validation: Loss: 0.756283	R: 0.501410
Validation: Loss: 0.811783	R: 0.497936
Validation: Loss: 0.727865	R: 0.508173
Validation: Loss: 0.735548	R: 0.506281
Validation: Loss: 0.745052	R: 0.514081
Validation: Loss: 0.743174	R: 0.510752
Validation: Loss: 0.754998	R: 0.506136
Validation: Loss: 0.752760	R: 0.519433
Validation: Loss: 0.861970	R: 0.366654
Validation: Loss: 0.869913	R: 0.366637
Validation: Loss: 0.858812	R: 0.366518
Validation: Loss: 0.866202	R: 0.368871
Validation: Loss: 0.868337	R: 0.368539
Validation: Loss: 0.875245	R: 0.366989
Validation: Loss: 0.862272	R: 0.368535
Validation: Loss: 0.880492	R: 0.370637
Validation: Loss: 0.860336	R: 0.369332
Validation: Loss: 0.865040	R: 0.370498
Validation: Loss: 0.859353	R: 0.372496
Validation: Loss: 0.856953	R: 0.373883
Validation: Loss: 0.860375	R: 0.373457
Validation: Loss: 0.871835	R: 0.375422
Validation: Loss: 0.864884	R: 0.376916
Validation: Loss: 0.860535	R: 0.376614
Validation: Loss: 0.860594	R: 0.376717
Validation: Loss: 0.861116	R: 0.377644
Validation: Loss: 0.891708	R: 0.374780
Validation: Loss: 0.866245	R: 0.377571
Validation: Loss: 0.879911	R: 0.386549
Validation: Loss: 0.856534	R: 0.377383
Validation: Loss: 0.915384	R: 0.370597
Validation: Loss: 0.865208	R: 0.381434
Validation: Loss: 0.836294	R: 0.378988
Validation: Loss: 0.866831	R: 0.388603
Validation: Loss: 0.856850	R: 0.391536
Validation: Loss: 0.865344	R: 0.396595
Validation: Loss: 0.839177	R: 0.392205
Validation: Loss: 0.835860	R: 0.402454
Validation: Loss: 0.848765	R: 0.413549
Validation: Loss: 0.867473	R: 0.408122
Validation: Loss: 0.845146	R: 0.410173
Validation: Loss: 0.803416	R: 0.413991
Validation: Loss: 0.829725	R: 0.408388
Validation: Loss: 0.812668	R: 0.424311
Validation: Loss: 0.803866	R: 0.435849
Validation: Loss: 0.797880	R: 0.434598
Validation: Loss: 0.839002	R: 0.444726
Validation: Loss: 0.789345	R: 0.449193
Validation: Loss: 0.808579	R: 0.462275
Validation: Loss: 0.797297	R: 0.457993
Validation: Loss: 0.795273	R: 0.446434
Validation: Loss: 0.807327	R: 0.458506
Validation: Loss: 0.762499	R: 0.472653
Validation: Loss: 0.817131	R: 0.464426
Validation: Loss: 0.771619	R: 0.468314
Validation: Loss: 0.789976	R: 0.470859
Validation: Loss: 0.784285	R: 0.470299
Validation: Loss: 0.778319	R: 0.475584
Validation: Loss: 0.766282	R: 0.491336
Validation: Loss: 0.753606	R: 0.508244
Validation: Loss: 0.742064	R: 0.510841
Validation: Loss: 0.764084	R: 0.499212
Validation: Loss: 0.767290	R: 0.484348
Validation: Loss: 0.746447	R: 0.510081
Validation: Loss: 0.749879	R: 0.476348
Validation: Loss: 0.758404	R: 0.498408
Validation: Loss: 0.775500	R: 0.495923
Validation: Loss: 0.765634	R: 0.478782
Validation: Loss: 0.783673	R: 0.491588
Validation: Loss: 0.757801	R: 0.488043
Validation: Loss: 0.758215	R: 0.478330
Validation: Loss: 0.827018	R: 0.472394
Validation: Loss: 0.739917	R: 0.495243
Validation: Loss: 0.818099	R: 0.473774
Validation: Loss: 0.796188	R: 0.479054
Validation: Loss: 0.801159	R: 0.496550
Validation: Loss: 0.737012	R: 0.506998
Validation: Loss: 0.746528	R: 0.490982
Validation: Loss: 0.755282	R: 0.475481
Validation: Loss: 0.770407	R: 0.492626
Validation: Loss: 0.807176	R: 0.475779
Validation: Loss: 0.799050	R: 0.484254
Validation: Loss: 0.754530	R: 0.470966
Validation: Loss: 0.769322	R: 0.471473
Validation: Loss: 0.761397	R: 0.467289
Validation: Loss: 0.767508	R: 0.471413
Validation: Loss: 0.759393	R: 0.476012
Validation: Loss: 0.780210	R: 0.454401
Validation: Loss: 0.754940	R: 0.480146
Validation: Loss: 0.795862	R: 0.463080
Validation: Loss: 0.806105	R: 0.466291
Validation: Loss: 0.763244	R: 0.470367
Validation: Loss: 0.809928	R: 0.442139
Validation: Loss: 0.778021	R: 0.467929
Validation: Loss: 0.749356	R: 0.494106
Validation: Loss: 0.769660	R: 0.475835
Validation: Loss: 0.768581	R: 0.492886
Validation: Loss: 0.808564	R: 0.484541
Validation: Loss: 0.753769	R: 0.476520
Validation: Loss: 0.791848	R: 0.471392
Validation: Loss: 0.790882	R: 0.472094
Validation: Loss: 0.753627	R: 0.493631
Validation: Loss: 0.827998	R: 0.459977
Validation: Loss: 0.767373	R: 0.471814
Validation: Loss: 0.787168	R: 0.462400
Validation: Loss: 0.738296	R: 0.492206
Validation: Loss: 0.793994	R: 0.469277
Validation: Loss: 0.781154	R: 0.482230
Validation: Loss: 0.856858	R: 0.365314
Validation: Loss: 0.853133	R: 0.369894
Validation: Loss: 0.849313	R: 0.371468
Validation: Loss: 0.871205	R: 0.373396
Validation: Loss: 0.845321	R: 0.374813
Validation: Loss: 0.851398	R: 0.365816
Validation: Loss: 0.835689	R: 0.372605
Validation: Loss: 0.847994	R: 0.376778
Validation: Loss: 0.852120	R: 0.376562
Validation: Loss: 0.849492	R: 0.378606
Validation: Loss: 0.859307	R: 0.376906
Validation: Loss: 0.849094	R: 0.382145
Validation: Loss: 0.849031	R: 0.389828
Validation: Loss: 0.878862	R: 0.395874
Validation: Loss: 0.836765	R: 0.401795
Validation: Loss: 0.839178	R: 0.396437
Validation: Loss: 0.862805	R: 0.399747
Validation: Loss: 0.834897	R: 0.405001
Validation: Loss: 0.832212	R: 0.411274
Validation: Loss: 0.818962	R: 0.416466
Validation: Loss: 0.827781	R: 0.417394
Validation: Loss: 0.837051	R: 0.421013
Validation: Loss: 0.823541	R: 0.413096
Validation: Loss: 0.825026	R: 0.406410
Validation: Loss: 0.838004	R: 0.409004
Validation: Loss: 0.842141	R: 0.404620
Validation: Loss: 0.849866	R: 0.413655
Validation: Loss: 0.818071	R: 0.408094
Validation: Loss: 0.810060	R: 0.404443
Validation: Loss: 0.813513	R: 0.412241
Validation: Loss: 0.805157	R: 0.423686
Validation: Loss: 0.813459	R: 0.425028
Validation: Loss: 0.803948	R: 0.421863
Validation: Loss: 0.792120	R: 0.432701
Validation: Loss: 0.784312	R: 0.452050
Validation: Loss: 0.779771	R: 0.460308
Validation: Loss: 0.766663	R: 0.455963
Validation: Loss: 0.803939	R: 0.455182
Validation: Loss: 0.798273	R: 0.463307
Validation: Loss: 0.766204	R: 0.489592
Validation: Loss: 0.810931	R: 0.465280
Validation: Loss: 0.748045	R: 0.466206
Validation: Loss: 0.760722	R: 0.496502
Validation: Loss: 0.715685	R: 0.511316
Validation: Loss: 0.738081	R: 0.498794
Validation: Loss: 0.800174	R: 0.485963
Validation: Loss: 0.744756	R: 0.494732
Validation: Loss: 0.752020	R: 0.496267
Validation: Loss: 0.757022	R: 0.473184
Validation: Loss: 0.746726	R: 0.490637
Validation: Loss: 0.760746	R: 0.476582
Validation: Loss: 0.738936	R: 0.502378
Validation: Loss: 0.786009	R: 0.475855
Validation: Loss: 0.738954	R: 0.490009
Validation: Loss: 0.738630	R: 0.500135
Validation: Loss: 0.761759	R: 0.491695
Validation: Loss: 0.774844	R: 0.507861
Validation: Loss: 0.747809	R: 0.492206
Validation: Loss: 0.721212	R: 0.506466
Validation: Loss: 0.769180	R: 0.480375
Validation: Loss: 0.749136	R: 0.480291
Validation: Loss: 0.749706	R: 0.493826
Validation: Loss: 0.767227	R: 0.505265
Validation: Loss: 0.751156	R: 0.492847
Validation: Loss: 0.742377	R: 0.502117
Validation: Loss: 0.749927	R: 0.488765
Validation: Loss: 0.723915	R: 0.511147
Validation: Loss: 0.752209	R: 0.502214
Validation: Loss: 0.731503	R: 0.489242
Validation: Loss: 0.766791	R: 0.476722
Validation: Loss: 0.864242	R: 0.367735
Validation: Loss: 0.833062	R: 0.373243
Validation: Loss: 0.867704	R: 0.378780
Validation: Loss: 0.806635	R: 0.394548
Validation: Loss: 0.831696	R: 0.388144
Validation: Loss: 0.823190	R: 0.393951
Validation: Loss: 0.850027	R: 0.387860
Validation: Loss: 0.902048	R: 0.362439
Validation: Loss: 0.851022	R: 0.398533
Validation: Loss: 0.830436	R: 0.407226
Validation: Loss: 0.823307	R: 0.410449
Validation: Loss: 0.812296	R: 0.417635
Validation: Loss: 0.806839	R: 0.412272
Validation: Loss: 0.822296	R: 0.417715
Validation: Loss: 0.813905	R: 0.409562
Validation: Loss: 0.811250	R: 0.422357
Validation: Loss: 0.851442	R: 0.413234
Validation: Loss: 0.806947	R: 0.427899
Validation: Loss: 0.835171	R: 0.428784
Validation: Loss: 0.817150	R: 0.432724
Validation: Loss: 0.835277	R: 0.434638
Validation: Loss: 0.991119	R: 0.438335
Validation: Loss: 0.810585	R: 0.446852
Validation: Loss: 0.784966	R: 0.446624
Validation: Loss: 0.808236	R: 0.412298
Validation: Loss: 0.803335	R: 0.460532
Validation: Loss: 0.872654	R: 0.473556
Validation: Loss: 0.772465	R: 0.449663
Validation: Loss: 0.863824	R: 0.469811
Validation: Loss: 0.772759	R: 0.491291
Validation: Loss: 0.763960	R: 0.476176
Validation: Loss: 0.775708	R: 0.474211
Validation: Loss: 0.766899	R: 0.487053
Validation: Loss: 0.716175	R: 0.510764
Validation: Loss: 0.767214	R: 0.478017
Validation: Loss: 0.787657	R: 0.496164
Validation: Loss: 0.813864	R: 0.487113
Validation: Loss: 0.813672	R: 0.493776
Validation: Loss: 0.765771	R: 0.493430
Validation: Loss: 0.779465	R: 0.481928
Validation: Loss: 0.738719	R: 0.507144
Validation: Loss: 0.711098	R: 0.520980
Validation: Loss: 0.878200	R: 0.508073
Validation: Loss: 0.761079	R: 0.495202
Validation: Loss: 0.710773	R: 0.522560
Validation: Loss: 0.743926	R: 0.513602
Validation: Loss: 0.844091	R: 0.489864
Validation: Loss: 0.892267	R: 0.491479
Validation: Loss: 0.798429	R: 0.511668
Validation: Loss: 0.824036	R: 0.494837
Validation: Loss: 0.788290	R: 0.472039
Validation: Loss: 0.769248	R: 0.504649
Validation: Loss: 0.801839	R: 0.485661
Validation: Loss: 0.848906	R: 0.504864
Validation: Loss: 0.813304	R: 0.493784
Validation: Loss: 0.832658	R: 0.480225
Validation: Loss: 0.780554	R: 0.471305
Validation: Loss: 0.832923	R: 0.490346
Validation: Loss: 0.792989	R: 0.479796
Validation: Loss: 0.784362	R: 0.493668
Validation: Loss: 0.769474	R: 0.498189
Validation: Loss: 0.724113	R: 0.516308
Validation: Loss: 0.757932	R: 0.493346
Validation: Loss: 0.756049	R: 0.520487
Validation: Loss: 0.829570	R: 0.479535
Validation: Loss: 0.846443	R: 0.480079
Validation: Loss: 0.891578	R: 0.494499
Validation: Loss: 0.745038	R: 0.494005
Validation: Loss: 0.741528	R: 0.499432
Validation: Loss: 0.783492	R: 0.501192
Validation: Loss: 0.882942	R: 0.488574
Validation: Loss: 0.772224	R: 0.483106
Validation: Loss: 0.804180	R: 0.502029
Validation: Loss: 0.792920	R: 0.487757
Validation: Loss: 0.844036	R: 0.461868
Validation: Loss: 0.871319	R: 0.476477
Validation: Loss: 0.776061	R: 0.468593
Validation: Loss: 0.831512	R: 0.463292
Validation: Loss: 0.825286	R: 0.466218
Validation: Loss: 0.848417	R: 0.477521
Validation: Loss: 0.784966	R: 0.472571
Validation: Loss: 0.798583	R: 0.483461
Validation: Loss: 0.786844	R: 0.494257
Validation: Loss: 0.755816	R: 0.504239
Validation: Loss: 0.811700	R: 0.497039
Validation: Loss: 0.782140	R: 0.477641
Validation: Loss: 0.776108	R: 0.495301
Validation: Loss: 0.852525	R: 0.478293
Validation: Loss: 0.844763	R: 0.478470
Validation: Loss: 0.811501	R: 0.499784
Validation: Loss: 0.835473	R: 0.477556
Validation: Loss: 0.802392	R: 0.479166
Validation: Loss: 0.714649	R: 0.514699
Validation: Loss: 0.811468	R: 0.459333
Validation: Loss: 0.747725	R: 0.510304
Validation: Loss: 0.801573	R: 0.484720
Validation: Loss: 0.764077	R: 0.473902
Validation: Loss: 0.806468	R: 0.475423
Validation: Loss: 0.791931	R: 0.502059
Validation: Loss: 0.856808	R: 0.459768
Validation: Loss: 0.856399	R: 0.092393
Validation: Loss: 0.846460	R: 0.041584
Validation: Loss: 0.845889	R: 0.117868
Validation: Loss: 0.845527	R: 0.079853
Validation: Loss: 0.841500	R: 0.198092
Validation: Loss: 0.844138	R: 0.058814
Validation: Loss: 0.842847	R: 0.334923
Validation: Loss: 0.844784	R: 0.096127
Validation: Loss: 0.844641	R: 0.149029
Validation: Loss: 0.844932	R: 0.172086
Validation: Loss: 0.845689	R: 0.145580
Validation: Loss: 0.845350	R: 0.216846
Validation: Loss: 0.846875	R: 0.148759
Validation: Loss: 0.844399	R: 0.251917
Validation: Loss: 0.843512	R: 0.147850
Validation: Loss: 0.843224	R: 0.213775
Validation: Loss: 0.840180	R: 0.158731
Validation: Loss: 0.837643	R: 0.215690
Validation: Loss: 0.844418	R: 0.136022
Validation: Loss: 0.842775	R: 0.149263
Validation: Loss: 0.843007	R: 0.121807
Validation: Loss: 0.842567	R: 0.106150
Validation: Loss: 0.838437	R: 0.113289
Validation: Loss: 0.840920	R: 0.101127
Validation: Loss: 0.839441	R: 0.124543
Validation: Loss: 0.837450	R: 0.149987
Validation: Loss: 0.835502	R: 0.158238
Validation: Loss: 0.827805	R: 0.180748
Validation: Loss: 0.831387	R: 0.176245
Validation: Loss: 0.828833	R: 0.214158
Validation: Loss: 0.819428	R: 0.219234
Validation: Loss: 0.801716	R: 0.302993
Validation: Loss: 0.812603	R: 0.263058
Validation: Loss: 0.792425	R: 0.327709
Validation: Loss: 0.820060	R: 0.202942
Validation: Loss: 0.775402	R: 0.315296
Validation: Loss: 0.809782	R: 0.241915
Validation: Loss: 0.780248	R: 0.310832
Validation: Loss: 0.776800	R: 0.308191
Validation: Loss: 0.764459	R: 0.342814
Validation: Loss: 0.778917	R: 0.293516
Validation: Loss: 0.765851	R: 0.319176
Validation: Loss: 0.782621	R: 0.300502
Validation: Loss: 0.737746	R: 0.391940
Validation: Loss: 0.773900	R: 0.315313
Validation: Loss: 0.737502	R: 0.377239
Validation: Loss: 0.758170	R: 0.343148
Validation: Loss: 0.722248	R: 0.395986
Validation: Loss: 0.731663	R: 0.439993
Validation: Loss: 0.720920	R: 0.397137
Validation: Loss: 0.737313	R: 0.402455
Validation: Loss: 0.709524	R: 0.407937
Validation: Loss: 0.718517	R: 0.409212
Validation: Loss: 0.705563	R: 0.416823
Validation: Loss: 0.736600	R: 0.392267
Validation: Loss: 0.704188	R: 0.425414
Validation: Loss: 0.705487	R: 0.434550
Validation: Loss: 0.698303	R: 0.431911
Validation: Loss: 0.694531	R: 0.437243
Validation: Loss: 0.695745	R: 0.431832
Validation: Loss: 0.696533	R: 0.444453
Validation: Loss: 0.679035	R: 0.466838
Validation: Loss: 0.676440	R: 0.466125
Validation: Loss: 0.695696	R: 0.445796
Validation: Loss: 0.723107	R: 0.433549
Validation: Loss: 0.675337	R: 0.458264
Validation: Loss: 0.686140	R: 0.457826
Validation: Loss: 0.672417	R: 0.454365
Validation: Loss: 0.689840	R: 0.452783
Validation: Loss: 0.683835	R: 0.437779
Validation: Loss: 0.855756	R: nan
Validation: Loss: 0.848026	R: nan
Validation: Loss: 0.845419	R: nan
Validation: Loss: 0.845058	R: nan
Validation: Loss: 0.845539	R: nan
Validation: Loss: 0.846134	R: nan
Validation: Loss: 0.846658	R: nan
Validation: Loss: 0.846899	R: nan
Validation: Loss: 0.846828	R: nan
Validation: Loss: 0.847254	R: nan
Validation: Loss: 0.847275	R: nan
Validation: Loss: 0.847220	R: nan
Validation: Loss: 0.847351	R: nan
Validation: Loss: 0.846822	R: 0.003803
Validation: Loss: 0.847514	R: nan
Validation: Loss: 0.847057	R: nan
Validation: Loss: 0.846801	R: nan
Validation: Loss: 0.847131	R: nan
Validation: Loss: 0.847227	R: nan
Validation: Loss: 0.846935	R: nan
Validation: Loss: 0.847258	R: nan
Validation: Loss: 0.846997	R: nan
Validation: Loss: 0.846948	R: nan
Validation: Loss: 0.846937	R: nan
Validation: Loss: 0.846543	R: nan
Validation: Loss: 0.846643	R: nan
Validation: Loss: 0.847430	R: nan
Validation: Loss: 0.846737	R: nan
Validation: Loss: 0.847056	R: nan
Validation: Loss: 0.847172	R: nan
Validation: Loss: 0.847124	R: nan
Validation: Loss: 0.847570	R: nan
Validation: Loss: 0.847203	R: nan
Validation: Loss: 0.847102	R: nan
Validation: Loss: 0.847388	R: nan
Validation: Loss: 0.847422	R: nan
Validation: Loss: 0.847524	R: nan
Validation: Loss: 0.847235	R: nan
Validation: Loss: 0.846817	R: nan
Validation: Loss: 0.846822	R: nan
Validation: Loss: 0.846966	R: nan
Validation: Loss: 0.847207	R: nan
Validation: Loss: 0.847058	R: nan
Validation: Loss: 0.847207	R: nan
Validation: Loss: 0.847442	R: nan
Validation: Loss: 0.847083	R: nan
Validation: Loss: 0.846826	R: nan
Validation: Loss: 0.846965	R: nan
Validation: Loss: 0.847104	R: nan
Validation: Loss: 0.847324	R: nan
Validation: Loss: 0.846970	R: nan
Validation: Loss: 0.847500	R: nan
Validation: Loss: 0.847188	R: nan
Validation: Loss: 0.847008	R: nan
Validation: Loss: 0.846891	R: nan
Validation: Loss: 0.847229	R: nan
Validation: Loss: 0.846908	R: nan
Validation: Loss: 0.847000	R: nan
Validation: Loss: 0.847333	R: nan
Validation: Loss: 0.847195	R: nan
Validation: Loss: 0.847007	R: nan
Validation: Loss: 0.847122	R: nan
Validation: Loss: 0.847083	R: nan
Validation: Loss: 0.847142	R: nan
Validation: Loss: 0.846961	R: nan
Validation: Loss: 0.847075	R: nan
Validation: Loss: 0.847017	R: nan
Validation: Loss: 0.847251	R: nan
Validation: Loss: 0.847171	R: nan
Validation: Loss: 0.846989	R: nan
Validation: Loss: 0.847079	R: nan
Validation: Loss: 0.847102	R: nan
Validation: Loss: 0.846912	R: nan
Validation: Loss: 0.847353	R: nan
Validation: Loss: 0.847077	R: nan
Validation: Loss: 0.847082	R: nan
Validation: Loss: 0.847438	R: nan
Validation: Loss: 0.847407	R: nan
Validation: Loss: 0.847376	R: nan
Validation: Loss: 0.847043	R: nan
Validation: Loss: 0.846952	R: nan
Validation: Loss: 0.846829	R: nan
Validation: Loss: 0.847307	R: nan
Validation: Loss: 0.847379	R: nan
Validation: Loss: 0.847709	R: nan
Validation: Loss: 0.847130	R: nan
Validation: Loss: 0.847166	R: nan
Validation: Loss: 0.847007	R: nan
Validation: Loss: 0.847170	R: nan
Validation: Loss: 0.847168	R: nan
Validation: Loss: 0.847608	R: nan
Validation: Loss: 0.847422	R: nan
Validation: Loss: 0.847279	R: nan
Validation: Loss: 0.847294	R: nan
Validation: Loss: 0.846964	R: nan
Validation: Loss: 0.847022	R: nan
Validation: Loss: 0.847338	R: nan
Validation: Loss: 0.847611	R: nan
Validation: Loss: 0.847297	R: nan
Validation: Loss: 0.847360	R: nan
Validation: Loss: 0.847371	R: nan
Validation: Loss: 0.847124	R: nan
Validation: Loss: 0.847318	R: nan
Validation: Loss: 0.847480	R: nan
Validation: Loss: 0.846787	R: nan
Validation: Loss: 0.846925	R: nan
Validation: Loss: 0.847425	R: nan
Validation: Loss: 0.847252	R: nan
Validation: Loss: 0.847446	R: nan
Validation: Loss: 0.847401	R: nan
Validation: Loss: 0.847368	R: nan
Validation: Loss: 0.846883	R: nan
Validation: Loss: 0.847421	R: nan
Validation: Loss: 0.846957	R: nan
Validation: Loss: 0.847629	R: nan
Validation: Loss: 0.847144	R: nan
Validation: Loss: 0.847002	R: nan
Validation: Loss: 0.847018	R: nan
Validation: Loss: 0.847277	R: nan
Validation: Loss: 0.847262	R: nan
Validation: Loss: 0.869937	R: 0.112539
Validation: Loss: 0.871733	R: -0.042393
Validation: Loss: 0.853458	R: 0.021003
Validation: Loss: 0.857060	R: -0.016907
Validation: Loss: 0.853550	R: 0.073416
